C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_54_494.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_54_494.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_54_494.jpg,0,0,0,19.60807
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_54_562.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_54_562.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_54_562.jpg,0,0,0,19.48973
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_54_641.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_54_641.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_54_641.jpg,0,0,0,19.33304
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_54_716.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_54_716.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_54_716.jpg,0,0,0,19.17766
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_54_796.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_54_796.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_54_796.jpg,0,0,0,19.02348
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_54_863.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_54_863.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_54_863.jpg,0,0,0,18.90869
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_54_930.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_54_930.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_54_930.jpg,0,0,0,18.7567
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_55_003.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_55_003.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_55_003.jpg,0,0,0,18.6434
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_55_079.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_55_079.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_55_079.jpg,0,0,0,18.4935
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_55_167.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_55_167.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_55_167.jpg,0,0,0,18.34421
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_55_243.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_55_243.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_55_243.jpg,0,0,0,18.19582
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_55_320.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_55_320.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_55_320.jpg,0,0,0,18.0479
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_55_397.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_55_397.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_55_397.jpg,0,0,0,17.89871
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_55_480.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_55_480.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_55_480.jpg,0,0,0,17.73849
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_55_551.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_55_551.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_55_551.jpg,0,0,0,17.48869
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_55_627.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_55_627.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_55_627.jpg,0,0,0,17.66245
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_55_704.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_55_704.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_55_704.jpg,0,0,0,17.55942
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_55_782.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_55_782.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_55_782.jpg,0,0,0,17.4471
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_55_863.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_55_863.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_55_863.jpg,0,0.140946,0,17.31444
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_55_934.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_55_934.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_55_934.jpg,-0.05,0.3539946,0,17.39277
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_56_014.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_56_014.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_56_014.jpg,-0.25,0.3750687,0,17.63975
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_56_087.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_56_087.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_56_087.jpg,-0.4,0.2024664,0,17.33952
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_56_166.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_56_166.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_56_166.jpg,-0.6000001,0,0,17.05896
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_56_239.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_56_239.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_56_239.jpg,-0.8000001,0,0,16.77357
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_56_314.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_56_314.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_56_314.jpg,-1,0,0,16.44872
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_56_396.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_56_396.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_56_396.jpg,-1,0,0,16.12993
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_56_478.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_56_478.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_56_478.jpg,0,0,0,15.93618
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_56_564.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_56_564.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_56_564.jpg,0,0,0,15.68206
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_56_632.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_56_632.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_56_632.jpg,0.2,0,0,15.43261
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_56_701.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_56_701.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_56_701.jpg,0.35,0,0,15.7024
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_56_786.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_56_786.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_56_786.jpg,0.5500001,0,0,15.43392
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_56_875.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_56_875.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_56_875.jpg,0.8000001,0,0,14.5884
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_56_964.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_56_964.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_56_964.jpg,0,0,0,14.30754
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_57_039.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_57_039.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_57_039.jpg,0,0,0,14.09188
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_57_119.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_57_119.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_57_119.jpg,0,0,0,13.92063
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_57_200.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_57_200.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_57_200.jpg,0,0,0,13.80676
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_57_278.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_57_278.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_57_278.jpg,-0.1,0,0,13.69679
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_57_352.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_57_352.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_57_352.jpg,-0.3,0,0,13.55099
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_57_425.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_57_425.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_57_425.jpg,0,0,0,13.92961
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_57_499.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_57_499.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_57_499.jpg,0,0,0,13.83583
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_57_578.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_57_578.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_57_578.jpg,0,0,0,13.70119
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_57_652.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_57_652.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_57_652.jpg,0,0.2206758,0,13.66281
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_57_727.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_57_727.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_57_727.jpg,0,0.4468593,0,13.31503
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_57_806.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_57_806.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_57_806.jpg,0.2,0.5689545,0,13.99135
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_57_884.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_57_884.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_57_884.jpg,0,0.335616,0,14.29298
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_57_957.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_57_957.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_57_957.jpg,0,0.1179771,0,14.31436
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_58_028.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_58_028.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_58_028.jpg,0,0,0,14.49477
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_58_106.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_58_106.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_58_106.jpg,0.2,0,0,14.38231
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_58_176.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_58_176.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_58_176.jpg,0,0,0,14.23641
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_58_243.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_58_243.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_58_243.jpg,0.05,0,0,13.94395
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_58_327.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_58_327.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_58_327.jpg,0,0,0,13.7565
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_58_417.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_58_417.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_58_417.jpg,0.2,0,0,13.88263
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_58_491.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_58_491.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_58_491.jpg,0.35,0,0,13.51655
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_58_558.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_58_558.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_58_558.jpg,0.5500001,0,0,13.31568
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_58_640.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_58_640.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_58_640.jpg,0,0,0,13.14423
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_58_723.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_58_723.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_58_723.jpg,0,0,0,13.09027
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_58_806.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_58_806.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_58_806.jpg,0,0,0,12.93535
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_58_884.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_58_884.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_58_884.jpg,0,0.2336052,0,12.90615
C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\center_2021_02_03_14_44_58_972.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\left_2021_02_03_14_44_58_972.jpg,C:\Users\schai\Documents\Scott\Machine_Learning_Udemy\Track\IMG\IMG\right_2021_02_03_14_44_58_972.jpg,0,0.4726776,0,13.14659
